,Book Title,Section Title,Word Count,Section Path
4780,tartuffe,tartuffe-act-5-scene-2,120,all_chapterized_books/2027-chapters/27.txt
4781,tartuffe,tartuffe-act-5-scene-3,702,all_chapterized_books/2027-chapters/28.txt
4782,tartuffe,tartuffe-act-5-scene-4,873,all_chapterized_books/2027-chapters/29.txt
4783,tartuffe,tartuffe-act-5-scene-5,150,all_chapterized_books/2027-chapters/30.txt
4784,tartuffe,tartuffe-act-5-scene-6,308,all_chapterized_books/2027-chapters/31.txt
4785,tartuffe,tartuffe-act-5-scene-7,716,all_chapterized_books/2027-chapters/32.txt
4786,tartuffe,tartuffe-act-1-scene-4-scene-6,1786,all_chapterized_books/2027-chapters/act_1_chapters_4_to_6.txt
4787,tartuffe,tartuffe-act-1-scene-1-scene-2,444,all_chapterized_books/2027-chapters/act_1_chapters_1_to_2.txt
4788,tartuffe,tartuffe-act-1-scene-3-scene-4,67,all_chapterized_books/2027-chapters/act_1_chapters_3_to_4.txt
4789,tartuffe,tartuffe-act-2-scene-1-scene-2,1810,all_chapterized_books/2027-chapters/act_2_chapters_1_to_2.txt
4790,tartuffe,tartuffe-act-2-scene-3-scene-4,2404,all_chapterized_books/2027-chapters/act_2_chapters_3_to_4.txt
4791,tartuffe,tartuffe-act-3-scene-5-scene-7,1284,all_chapterized_books/2027-chapters/act_3_chapters_5_to_7.txt
4792,tartuffe,tartuffe-act-3-scene-1-scene-3,1794,all_chapterized_books/2027-chapters/act_3_chapters_1_to_3.txt
4793,tartuffe,tartuffe-act-3-scene-4-scene-8,291,all_chapterized_books/2027-chapters/act_3_chapters_4_to_8.txt
4794,tartuffe,tartuffe-act-4-scene-1-scene-2,750,all_chapterized_books/2027-chapters/act_4_chapters_1_to_2.txt
4795,tartuffe,tartuffe-act-4-scene-3-scene-5,2314,all_chapterized_books/2027-chapters/act_4_chapters_3_to_5.txt
4796,tartuffe,tartuffe-act-4-scene-6-scene-8,450,all_chapterized_books/2027-chapters/act_4_chapters_6_to_8.txt
4797,an enemy of the people,an-enemy-of-the-people-act-2,6847,all_chapterized_books/2446-chapters/act_ii.txt
4798,an enemy of the people,an-enemy-of-the-people-act-3,6605,all_chapterized_books/2446-chapters/act_iii.txt
4799,an enemy of the people,an-enemy-of-the-people-act-1,5644,all_chapterized_books/2446-chapters/act_1.txt
4800,an enemy of the people,an-enemy-of-the-people-act-2,6847,all_chapterized_books/2446-chapters/act_2.txt
4801,an enemy of the people,an-enemy-of-the-people-act-3,6605,all_chapterized_books/2446-chapters/act_3.txt
4802,an enemy of the people,an-enemy-of-the-people-act-4,6526,all_chapterized_books/2446-chapters/act_4.txt
4803,an enemy of the people,an-enemy-of-the-people-act-5,6426,all_chapterized_books/2446-chapters/act_5.txt
4804,an enemy of the people,an-enemy-of-the-people-act-1,5644,all_chapterized_books/2446-chapters/act_i.txt
4805,an enemy of the people,an-enemy-of-the-people-act-4,6526,all_chapterized_books/2446-chapters/act_iv.txt
4806,an enemy of the people,an-enemy-of-the-people-act-5,6426,all_chapterized_books/2446-chapters/act_v.txt
4807,measure for measure,measure-for-measure-act-1-scene-1-scene-4,4795,all_chapterized_books/23045-chapters/act_1.txt
4808,measure for measure,measure-for-measure-act-2-scene-1-scene-4,7621,all_chapterized_books/23045-chapters/act_2.txt
4809,measure for measure,measure-for-measure-act-3-scene-1-scene-2,5882,all_chapterized_books/23045-chapters/act_3.txt
4810,measure for measure,measure-for-measure-act-4-scene-1-scene-6,5804,all_chapterized_books/23045-chapters/act_4.txt
4811,measure for measure,measure-for-measure-act-5-scene-1,7891,all_chapterized_books/23045-chapters/act_5.txt
4812,measure for measure,measure-for-measure-act-1-scene-1,1069,all_chapterized_books/23045-chapters/1.txt
4813,measure for measure,measure-for-measure-act-1-scene-2,2007,all_chapterized_books/23045-chapters/2.txt
4814,measure for measure,measure-for-measure-act-1-scene-3,717,all_chapterized_books/23045-chapters/3.txt
4815,measure for measure,measure-for-measure-act-1-scene-4,1002,all_chapterized_books/23045-chapters/4.txt
4816,measure for measure,measure-for-measure-act-2-scene-1,2749,all_chapterized_books/23045-chapters/5.txt
4817,measure for measure,measure-for-measure-act-2-scene-2,2259,all_chapterized_books/23045-chapters/6.txt
4818,measure for measure,measure-for-measure-act-2-scene-3,522,all_chapterized_books/23045-chapters/7.txt
4819,measure for measure,measure-for-measure-act-2-scene-4,2091,all_chapterized_books/23045-chapters/8.txt
4820,measure for measure,measure-for-measure-act-3-scene-1,2976,all_chapterized_books/23045-chapters/9.txt
4821,measure for measure,measure-for-measure-act-3-scene-2,2906,all_chapterized_books/23045-chapters/10.txt
4822,measure for measure,measure-for-measure-act-4-scene-1,947,all_chapterized_books/23045-chapters/11.txt
4823,measure for measure,measure-for-measure-act-4-scene-2,2191,all_chapterized_books/23045-chapters/12.txt
4824,measure for measure,measure-for-measure-act-4-scene-3,1859,all_chapterized_books/23045-chapters/13.txt
4825,measure for measure,measure-for-measure-act-4-scene-4,445,all_chapterized_books/23045-chapters/14.txt
4826,measure for measure,measure-for-measure-act-4-scene-5,170,all_chapterized_books/23045-chapters/15.txt
4827,measure for measure,measure-for-measure-act-4-scene-6,192,all_chapterized_books/23045-chapters/16.txt
4828,measure for measure,measure-for-measure-act-5-scene-1,7891,all_chapterized_books/23045-chapters/17.txt
4829,measure for measure,measure-for-measure-act-1-scene-1-scene-3,3793,all_chapterized_books/23045-chapters/act_1_chapters_1_to_3.txt
4830,measure for measure,measure-for-measure-act-1-scene-3-scene-4,1002,all_chapterized_books/23045-chapters/act_1_chapters_3_to_4.txt
4831,measure for measure,measure-for-measure-act-2-scene-2-scene-4,4872,all_chapterized_books/23045-chapters/act_2_chapters_2_to_4.txt
4832,measure for measure,measure-for-measure-act-4-scene-1-scene-2,3138,all_chapterized_books/23045-chapters/act_4_chapters_1_to_2.txt
4833,measure for measure,measure-for-measure-act-4-scene-3-scene-6,2666,all_chapterized_books/23045-chapters/act_4_chapters_3_to_6.txt
4834,the secret sharer,the-secret-sharer-part-1,8189,all_chapterized_books/220-chapters/part_1.txt
4835,the secret sharer,the-secret-sharer-part-2,8657,all_chapterized_books/220-chapters/part_2.txt
4836,the seagull,the-seagull-act-1,5377,all_chapterized_books/1754-chapters/act_1.txt
4837,the seagull,the-seagull-act-2,4237,all_chapterized_books/1754-chapters/act_2.txt
4838,the seagull,the-seagull-act-3,3920,all_chapterized_books/1754-chapters/act_3.txt
4839,the seagull,the-seagull-act-4,5529,all_chapterized_books/1754-chapters/act_4.txt
4840,man and superman,man-and-superman-act-1,15508,all_chapterized_books/3328-chapters/act_i.txt
4841,man and superman,man-and-superman-act-2,7824,all_chapterized_books/3328-chapters/act_ii.txt
4842,man and superman,man-and-superman-act-3,24117,all_chapterized_books/3328-chapters/act_iii.txt
4843,man and superman,man-and-superman-act-4,11002,all_chapterized_books/3328-chapters/act_iv.txt
4844,njal's saga,njal's-saga-chapter-1-chapter-18,12961,all_chapterized_books/597-chapters/chapters_1_to_18.txt
4845,njal's saga,njal's-saga-chapter-19-chapter-34,10100,all_chapterized_books/597-chapters/chapters_19_to_34.txt
4846,njal's saga,njal's-saga-chapter-35-chapter-45,8726,all_chapterized_books/597-chapters/chapters_35_to_45.txt
4847,njal's saga,njal's-saga-chapter-46-chapter-81,24175,all_chapterized_books/597-chapters/chapters_46_to_81.txt
4848,njal's saga,njal's-saga-chapter-82-chapter-94,11815,all_chapterized_books/597-chapters/chapters_82_to_94.txt
4849,njal's saga,njal's-saga-chapter-95-chapter-106,8582,all_chapterized_books/597-chapters/chapters_95_to_106.txt
4850,njal's saga,njal's-saga-chapter-107-chapter-123,13011,all_chapterized_books/597-chapters/chapters_107_to_123.txt
4851,njal's saga,njal's-saga-chapter-124-chapter-145,29508,all_chapterized_books/597-chapters/chapters_124_to_145.txt
4852,njal's saga,njal's-saga-chapter-146-chapter-159,11341,all_chapterized_books/597-chapters/chapters_146_to_159.txt
4853,idylls of the king,idylls-of-the-king-chapter-1,406,all_chapterized_books/610-chapters/1.txt
4854,idylls of the king,idylls-of-the-king-chapter-2,4306,all_chapterized_books/610-chapters/2.txt
4855,idylls of the king,idylls-of-the-king-chapter-3,11428,all_chapterized_books/610-chapters/3.txt
4856,idylls of the king,idylls-of-the-king-chapter-4,6907,all_chapterized_books/610-chapters/4.txt
4857,idylls of the king,idylls-of-the-king-chapter-5,7989,all_chapterized_books/610-chapters/5.txt
4858,idylls of the king,idylls-of-the-king-chapter-6,5035,all_chapterized_books/610-chapters/6.txt
4859,idylls of the king,idylls-of-the-king-chapter-7,7958,all_chapterized_books/610-chapters/7.txt
4860,idylls of the king,idylls-of-the-king-chapter-8,11888,all_chapterized_books/610-chapters/8.txt
4861,idylls of the king,idylls-of-the-king-chapter-9,7619,all_chapterized_books/610-chapters/9.txt
4862,idylls of the king,idylls-of-the-king-chapter-10,5023,all_chapterized_books/610-chapters/10.txt
4863,idylls of the king,idylls-of-the-king-chapter-11,6217,all_chapterized_books/610-chapters/11.txt
4864,idylls of the king,idylls-of-the-king-chapter-12,5763,all_chapterized_books/610-chapters/12.txt
4865,idylls of the king,idylls-of-the-king-chapter-13,3877,all_chapterized_books/610-chapters/13.txt
4866,idylls of the king,idylls-of-the-king-chapter-14,530,all_chapterized_books/610-chapters/14.txt
4867,white fang,white-fang-part-1-chapter-1-chapter-3,9795,all_chapterized_books/910-chapters/part_1.txt
4868,white fang,white-fang-part-2-chapter-1-chapter-5,14484,all_chapterized_books/910-chapters/part_2.txt
4869,white fang,white-fang-part-3-chapter-1-chapter-6,16731,all_chapterized_books/910-chapters/part_3.txt
4870,white fang,white-fang-part-4-chapter-1-chapter-6,18916,all_chapterized_books/910-chapters/part_4.txt
4871,white fang,white-fang-part-5-chapter-1-chapter-5,12756,all_chapterized_books/910-chapters/part_5.txt
4872,white fang,white-fang-part-1-chapter-1-chapter-2,5958,all_chapterized_books/910-chapters/part_1_chapters_1_to_2.txt
4873,white fang,white-fang-part-1-chapter-3,3837,all_chapterized_books/910-chapters/03.txt
4874,white fang,white-fang-part-2-chapter-1-chapter-2,6448,all_chapterized_books/910-chapters/part_2_chapters_1_to_2.txt
4875,white fang,white-fang-part-2-chapter-3-chapter-5,8036,all_chapterized_books/910-chapters/part_2_chapters_3_to_5.txt
4876,white fang,white-fang-part-3-chapter-1-chapter-3,8636,all_chapterized_books/910-chapters/part_3_chapters_1_to_3.txt
4877,white fang,white-fang-part-3-chapter-4-chapter-6,8095,all_chapterized_books/910-chapters/part_3_chapters_4_to_6.txt
4878,white fang,white-fang-part-4-chapter-1-chapter-3,8432,all_chapterized_books/910-chapters/part_4_chapters_1_to_3.txt
4879,white fang,white-fang-part-4-chapter-4-chapter-6,10484,all_chapterized_books/910-chapters/part_4_chapters_4_to_6.txt
4880,white fang,white-fang-part-5-chapter-1-chapter-2,3867,all_chapterized_books/910-chapters/part_5_chapters_1_to_2.txt
4881,white fang,white-fang-part-5-chapter-3-chapter-5,8889,all_chapterized_books/910-chapters/part_5_chapters_3_to_5.txt
4882,white fang,white-fang-part-1-chapter-1,2553,all_chapterized_books/910-chapters/01.txt
4883,white fang,white-fang-part-1-chapter-2,3405,all_chapterized_books/910-chapters/02.txt
4884,white fang,white-fang-part-2-chapter-1,3475,all_chapterized_books/910-chapters/04.txt
4885,white fang,white-fang-part-2-chapter-2,2973,all_chapterized_books/910-chapters/05.txt
4886,white fang,white-fang-part-2-chapter-3,1975,all_chapterized_books/910-chapters/06.txt
4887,white fang,white-fang-part-2-chapter-4,4031,all_chapterized_books/910-chapters/07.txt
4888,white fang,white-fang-part-2-chapter-5,2030,all_chapterized_books/910-chapters/08.txt
4889,white fang,white-fang-part-3-chapter-1,3936,all_chapterized_books/910-chapters/09.txt
4890,white fang,white-fang-part-3-chapter-2,3052,all_chapterized_books/910-chapters/10.txt
4891,white fang,white-fang-part-3-chapter-3,1648,all_chapterized_books/910-chapters/11.txt
4892,white fang,white-fang-part-3-chapter-4,1827,all_chapterized_books/910-chapters/12.txt
4893,white fang,white-fang-part-3-chapter-5,3156,all_chapterized_books/910-chapters/13.txt
4894,white fang,white-fang-part-3-chapter-6,3112,all_chapterized_books/910-chapters/14.txt
4895,white fang,white-fang-part-4-chapter-1,3493,all_chapterized_books/910-chapters/15.txt
4896,white fang,white-fang-part-4-chapter-2,3067,all_chapterized_books/910-chapters/16.txt
4897,white fang,white-fang-part-4-chapter-3,1872,all_chapterized_books/910-chapters/17.txt
4898,white fang,white-fang-part-4-chapter-4,3887,all_chapterized_books/910-chapters/18.txt
4899,white fang,white-fang-part-4-chapter-5,1781,all_chapterized_books/910-chapters/19.txt
4900,white fang,white-fang-part-4-chapter-6,4816,all_chapterized_books/910-chapters/20.txt
4901,white fang,white-fang-part-5-chapter-1,1644,all_chapterized_books/910-chapters/21.txt
4902,white fang,white-fang-part-5-chapter-2,2223,all_chapterized_books/910-chapters/22.txt
4903,white fang,white-fang-part-5-chapter-3,3740,all_chapterized_books/910-chapters/23.txt
4904,white fang,white-fang-part-5-chapter-4,2167,all_chapterized_books/910-chapters/24.txt
4905,white fang,white-fang-part-5-chapter-5,2982,all_chapterized_books/910-chapters/25.txt
4906,romeo and juliet,romeo-and-juliet-act-1-scene-1-scene-5,6305,all_chapterized_books/1112-chapters/act_1.txt
4907,romeo and juliet,romeo-and-juliet-act-2-scene-1-scene-6,5703,all_chapterized_books/1112-chapters/act_2.txt
4908,romeo and juliet,romeo-and-juliet-act-3-scene-1-scene-5,6903,all_chapterized_books/1112-chapters/act_3.txt
4909,romeo and juliet,romeo-and-juliet-act-4-scene-1-scene-5,3535,all_chapterized_books/1112-chapters/act_4.txt
4910,romeo and juliet,romeo-and-juliet-act-5-scene-1-scene-3,3748,all_chapterized_books/1112-chapters/act_5.txt
4911,romeo and juliet,romeo-and-juliet-act-1-scene-1,2053,all_chapterized_books/1112-chapters/1.txt
4912,romeo and juliet,romeo-and-juliet-act-1-scene-2,873,all_chapterized_books/1112-chapters/2.txt
4913,romeo and juliet,romeo-and-juliet-act-1-scene-3,954,all_chapterized_books/1112-chapters/3.txt
4914,romeo and juliet,romeo-and-juliet-act-1-scene-4,979,all_chapterized_books/1112-chapters/4.txt
4915,romeo and juliet,romeo-and-juliet-act-1-scene-5,1446,all_chapterized_books/1112-chapters/5.txt
4916,romeo and juliet,romeo-and-juliet-act-2-scene-1,391,all_chapterized_books/1112-chapters/6.txt
4917,romeo and juliet,romeo-and-juliet-act-2-scene-2,1677,all_chapterized_books/1112-chapters/7.txt
4918,romeo and juliet,romeo-and-juliet-act-2-scene-3,812,all_chapterized_books/1112-chapters/8.txt
4919,romeo and juliet,romeo-and-juliet-act-2-scene-4,1784,all_chapterized_books/1112-chapters/9.txt
4920,romeo and juliet,romeo-and-juliet-act-2-scene-5,722,all_chapterized_books/1112-chapters/10.txt
4921,romeo and juliet,romeo-and-juliet-act-2-scene-6,317,all_chapterized_books/1112-chapters/11.txt
4922,romeo and juliet,romeo-and-juliet-act-3-scene-1,1735,all_chapterized_books/1112-chapters/12.txt
4923,romeo and juliet,romeo-and-juliet-act-3-scene-2,1213,all_chapterized_books/1112-chapters/13.txt
4924,romeo and juliet,romeo-and-juliet-act-3-scene-3,1482,all_chapterized_books/1112-chapters/14.txt
4925,romeo and juliet,romeo-and-juliet-act-3-scene-4,325,all_chapterized_books/1112-chapters/15.txt
4926,romeo and juliet,romeo-and-juliet-act-3-scene-5,2148,all_chapterized_books/1112-chapters/16.txt
4927,romeo and juliet,romeo-and-juliet-act-4-scene-1,1096,all_chapterized_books/1112-chapters/17.txt
4928,romeo and juliet,romeo-and-juliet-act-4-scene-2,423,all_chapterized_books/1112-chapters/18.txt
4929,romeo and juliet,romeo-and-juliet-act-4-scene-3,516,all_chapterized_books/1112-chapters/19.txt
4930,romeo and juliet,romeo-and-juliet-act-4-scene-4,284,all_chapterized_books/1112-chapters/20.txt
4931,romeo and juliet,romeo-and-juliet-act-4-scene-5,1216,all_chapterized_books/1112-chapters/21.txt
4932,romeo and juliet,romeo-and-juliet-act-5-scene-1,744,all_chapterized_books/1112-chapters/22.txt
4933,romeo and juliet,romeo-and-juliet-act-5-scene-2,255,all_chapterized_books/1112-chapters/23.txt
4934,romeo and juliet,romeo-and-juliet-act-5-scene-3,2749,all_chapterized_books/1112-chapters/24.txt
4935,romeo and juliet,romeo-and-juliet-act-4-scene-3-scene-5,2016,all_chapterized_books/1112-chapters/act_4_chapters_3_to_5.txt
4936,phaedra,phaedra-act-1-scene-1,1142,all_chapterized_books/1977-chapters/1.txt
4937,phaedra,phaedra-act-1-scene-2-scene-3,1502,all_chapterized_books/1977-chapters/act_1_chapters_2_to_3.txt
4938,phaedra,phaedra-act-1-scene-4-scene-5,431,all_chapterized_books/1977-chapters/act_1_chapters_4_to_5.txt
4939,phaedra,phaedra-act-2-scene-1,795,all_chapterized_books/1977-chapters/6.txt
4940,phaedra,phaedra-act-2-scene-2-scene-4,999,all_chapterized_books/1977-chapters/act_2_chapters_2_to_4.txt
4941,phaedra,phaedra-act-2-scene-5-scene-6,1322,all_chapterized_books/1977-chapters/act_2_chapters_5_to_6.txt
4942,phaedra,phaedra-act-3-scene-1-scene-3,1495,all_chapterized_books/1977-chapters/act_3_chapters_1_to_3.txt
4943,phaedra,phaedra-act-3-scene-4-scene-6,743,all_chapterized_books/1977-chapters/act_3_chapters_4_to_6.txt
4944,phaedra,phaedra-act-4-scene-1-scene-3,1375,all_chapterized_books/1977-chapters/act_4_chapters_1_to_3.txt
4945,phaedra,phaedra-act-4-scene-4-scene-6,1375,all_chapterized_books/1977-chapters/act_4_chapters_4_to_6.txt
4946,phaedra,phaedra-act-5-scene-1-scene-3,1006,all_chapterized_books/1977-chapters/act_5_chapters_1_to_3.txt
4947,phaedra,phaedra-act-5-scene-4-scene-5,306,all_chapterized_books/1977-chapters/act_5_chapters_4_to_5.txt
4948,phaedra,phaedra-act-5-scene-6-scene-7,1401,all_chapterized_books/1977-chapters/act_5_chapters_6_to_7.txt
4949,the merchant of venice,the-merchant-of-venice-act-1-scene-1,1562,all_chapterized_books/1515-chapters/1.txt
4950,the merchant of venice,the-merchant-of-venice-act-1-scene-2,1197,all_chapterized_books/1515-chapters/2.txt
4951,the merchant of venice,the-merchant-of-venice-act-1-scene-3,1501,all_chapterized_books/1515-chapters/3.txt
4952,the merchant of venice,the-merchant-of-venice-act-2-scene-1,418,all_chapterized_books/1515-chapters/4.txt
4953,the merchant of venice,the-merchant-of-venice-act-2-scene-2,1801,all_chapterized_books/1515-chapters/5.txt
4954,the merchant of venice,the-merchant-of-venice-act-2-scene-3,186,all_chapterized_books/1515-chapters/6.txt
4955,the merchant of venice,the-merchant-of-venice-act-2-scene-4,337,all_chapterized_books/1515-chapters/7.txt
4956,the merchant of venice,the-merchant-of-venice-act-2-scene-5,475,all_chapterized_books/1515-chapters/8.txt
4957,the merchant of venice,the-merchant-of-venice-act-2-scene-6,601,all_chapterized_books/1515-chapters/9.txt
4958,the merchant of venice,the-merchant-of-venice-act-2-scene-7,682,all_chapterized_books/1515-chapters/10.txt
4959,the merchant of venice,the-merchant-of-venice-act-2-scene-8,443,all_chapterized_books/1515-chapters/11.txt
4960,the merchant of venice,the-merchant-of-venice-act-2-scene-9,842,all_chapterized_books/1515-chapters/12.txt
4961,the merchant of venice,the-merchant-of-venice-act-3-scene-1,1113,all_chapterized_books/1515-chapters/13.txt
4962,the merchant of venice,the-merchant-of-venice-act-3-scene-2,2704,all_chapterized_books/1515-chapters/14.txt
4963,the merchant of venice,the-merchant-of-venice-act-3-scene-3,324,all_chapterized_books/1515-chapters/15.txt
4964,the merchant of venice,the-merchant-of-venice-act-3-scene-4,709,all_chapterized_books/1515-chapters/16.txt
4965,the merchant of venice,the-merchant-of-venice-act-3-scene-5,776,all_chapterized_books/1515-chapters/17.txt
4966,the merchant of venice,the-merchant-of-venice-act-4-scene-1,3962,all_chapterized_books/1515-chapters/18.txt
4967,the merchant of venice,the-merchant-of-venice-act-4-scene-2,191,all_chapterized_books/1515-chapters/19.txt
4968,the merchant of venice,the-merchant-of-venice-act-5-scene-1,2708,all_chapterized_books/1515-chapters/20.txt
4969,the ramayana,the-ramayana-book-1-canto-1-canto-77,53312,all_chapterized_books/24869-chapters/book_1.txt
4970,the ramayana,the-ramayana-book-2-canto-1-canto-119,101355,all_chapterized_books/24869-chapters/book_2.txt
4971,the ramayana,the-ramayana-book-3-canto-1-canto-76,64892,all_chapterized_books/24869-chapters/book_3.txt
4972,the ramayana,the-ramayana-book-4-canto-1-canto-67,48688,all_chapterized_books/24869-chapters/book_4.txt
4973,the ramayana,the-ramayana-book-6-canto-1-canto-130,20684,all_chapterized_books/24869-chapters/book_5.txt
4974,the ramayana,the-ramayana-book-5-canto-1-canto-66,116286,all_chapterized_books/24869-chapters/book_6.txt
4975,meditations,meditations-book-1,3820,all_chapterized_books/2680-chapters/book_1.txt
4976,meditations,meditations-book-2,2230,all_chapterized_books/2680-chapters/book_2.txt
4977,meditations,meditations-book-3,3330,all_chapterized_books/2680-chapters/book_3.txt
4978,meditations,meditations-book-4,5415,all_chapterized_books/2680-chapters/book_4.txt
4979,meditations,meditations-book-5,5402,all_chapterized_books/2680-chapters/book_5.txt
4980,meditations,meditations-book-6,5567,all_chapterized_books/2680-chapters/book_6.txt
4981,meditations,meditations-book-7,6001,all_chapterized_books/2680-chapters/book_7.txt
4982,meditations,meditations-book-8,5904,all_chapterized_books/2680-chapters/book_8.txt
4983,meditations,meditations-book-9,5350,all_chapterized_books/2680-chapters/book_9.txt
4984,meditations,meditations-book-10,6237,all_chapterized_books/2680-chapters/book_10.txt
4985,meditations,meditations-book-11,4495,all_chapterized_books/2680-chapters/book_11.txt
4986,meditations,meditations-book-12,12996,all_chapterized_books/2680-chapters/book_12.txt
4987,an enquiry concerning the principles of morals,an-enquiry-concerning-the-principles-of-morals-chapter-1,1929,all_chapterized_books/4320-chapters/1.txt
4988,an enquiry concerning the principles of morals,an-enquiry-concerning-the-principles-of-morals-chapter-2,1817,all_chapterized_books/4320-chapters/2.txt
4989,an enquiry concerning the principles of morals,an-enquiry-concerning-the-principles-of-morals-chapter-3,7294,all_chapterized_books/4320-chapters/3.txt
4990,an enquiry concerning the principles of morals,an-enquiry-concerning-the-principles-of-morals-chapter-4,1967,all_chapterized_books/4320-chapters/4.txt
4991,an enquiry concerning the principles of morals,an-enquiry-concerning-the-principles-of-morals-chapter-5,6592,all_chapterized_books/4320-chapters/5.txt
4992,an enquiry concerning the principles of morals,an-enquiry-concerning-the-principles-of-morals-chapter-6,5265,all_chapterized_books/4320-chapters/6.txt
4993,an enquiry concerning the principles of morals,an-enquiry-concerning-the-principles-of-morals-chapter-7,3361,all_chapterized_books/4320-chapters/7.txt
4994,an enquiry concerning the principles of morals,an-enquiry-concerning-the-principles-of-morals-chapter-9,17424,all_chapterized_books/4320-chapters/9.txt
4995,the man in the iron mask,the-man-in-the-iron-mask-chapter-1,9390,all_chapterized_books/2759-chapters/1.txt
4996,the man in the iron mask,the-man-in-the-iron-mask-chapter-3,2288,all_chapterized_books/2759-chapters/3.txt
4997,the man in the iron mask,the-man-in-the-iron-mask-chapter-4,3189,all_chapterized_books/2759-chapters/4.txt
4998,the man in the iron mask,the-man-in-the-iron-mask-chapter-5,1974,all_chapterized_books/2759-chapters/5.txt
4999,the man in the iron mask,the-man-in-the-iron-mask-chapter-6,2921,all_chapterized_books/2759-chapters/6.txt
5000,the man in the iron mask,the-man-in-the-iron-mask-chapter-7,2321,all_chapterized_books/2759-chapters/7.txt
5001,the man in the iron mask,the-man-in-the-iron-mask-chapter-8,2927,all_chapterized_books/2759-chapters/8.txt
5002,the man in the iron mask,the-man-in-the-iron-mask-chapter-9,3063,all_chapterized_books/2759-chapters/9.txt
5003,the man in the iron mask,the-man-in-the-iron-mask-chapter-10,2820,all_chapterized_books/2759-chapters/10.txt
5004,the man in the iron mask,the-man-in-the-iron-mask-chapter-11,1926,all_chapterized_books/2759-chapters/11.txt
5005,the man in the iron mask,the-man-in-the-iron-mask-chapter-12,1990,all_chapterized_books/2759-chapters/12.txt
5006,the man in the iron mask,the-man-in-the-iron-mask-chapter-13,1642,all_chapterized_books/2759-chapters/13.txt
5007,the man in the iron mask,the-man-in-the-iron-mask-chapter-14,4157,all_chapterized_books/2759-chapters/14.txt
5008,the man in the iron mask,the-man-in-the-iron-mask-chapter-15,2219,all_chapterized_books/2759-chapters/15.txt
5009,the man in the iron mask,the-man-in-the-iron-mask-chapter-16,2406,all_chapterized_books/2759-chapters/16.txt
5010,the man in the iron mask,the-man-in-the-iron-mask-chapter-17,3397,all_chapterized_books/2759-chapters/17.txt
5011,the man in the iron mask,the-man-in-the-iron-mask-chapter-18,2566,all_chapterized_books/2759-chapters/18.txt
5012,the man in the iron mask,the-man-in-the-iron-mask-chapter-19,5618,all_chapterized_books/2759-chapters/19.txt
5013,the man in the iron mask,the-man-in-the-iron-mask-chapter-20,2845,all_chapterized_books/2759-chapters/20.txt
5014,the man in the iron mask,the-man-in-the-iron-mask-chapter-21,5444,all_chapterized_books/2759-chapters/21.txt
5015,the man in the iron mask,the-man-in-the-iron-mask-chapter-22,2669,all_chapterized_books/2759-chapters/22.txt
5016,the man in the iron mask,the-man-in-the-iron-mask-chapter-23,2844,all_chapterized_books/2759-chapters/23.txt
5017,the man in the iron mask,the-man-in-the-iron-mask-chapter-24,3518,all_chapterized_books/2759-chapters/24.txt
5018,the man in the iron mask,the-man-in-the-iron-mask-chapter-25,1890,all_chapterized_books/2759-chapters/25.txt
5019,the man in the iron mask,the-man-in-the-iron-mask-chapter-26,1762,all_chapterized_books/2759-chapters/26.txt
5020,the man in the iron mask,the-man-in-the-iron-mask-chapter-27,2748,all_chapterized_books/2759-chapters/27.txt
5021,the man in the iron mask,the-man-in-the-iron-mask-chapter-28,2824,all_chapterized_books/2759-chapters/28.txt
5022,the man in the iron mask,the-man-in-the-iron-mask-chapter-29,1808,all_chapterized_books/2759-chapters/29.txt
5023,the man in the iron mask,the-man-in-the-iron-mask-chapter-30,2214,all_chapterized_books/2759-chapters/30.txt
5024,the man in the iron mask,the-man-in-the-iron-mask-chapter-31,2714,all_chapterized_books/2759-chapters/31.txt
5025,the man in the iron mask,the-man-in-the-iron-mask-chapter-32,3256,all_chapterized_books/2759-chapters/32.txt
5026,the man in the iron mask,the-man-in-the-iron-mask-chapter-33,4242,all_chapterized_books/2759-chapters/33.txt
5027,the man in the iron mask,the-man-in-the-iron-mask-chapter-34,2902,all_chapterized_books/2759-chapters/34.txt
5028,the man in the iron mask,the-man-in-the-iron-mask-chapter-35,2433,all_chapterized_books/2759-chapters/35.txt
5029,the man in the iron mask,the-man-in-the-iron-mask-chapter-36,2444,all_chapterized_books/2759-chapters/36.txt
5030,the man in the iron mask,the-man-in-the-iron-mask-chapter-37,2506,all_chapterized_books/2759-chapters/37.txt
5031,the man in the iron mask,the-man-in-the-iron-mask-chapter-38,1873,all_chapterized_books/2759-chapters/38.txt
5032,the man in the iron mask,the-man-in-the-iron-mask-chapter-39,2828,all_chapterized_books/2759-chapters/39.txt
5033,the man in the iron mask,the-man-in-the-iron-mask-chapter-40,2778,all_chapterized_books/2759-chapters/40.txt
5034,the man in the iron mask,the-man-in-the-iron-mask-chapter-41,3264,all_chapterized_books/2759-chapters/41.txt
5035,the man in the iron mask,the-man-in-the-iron-mask-chapter-42,3086,all_chapterized_books/2759-chapters/42.txt
5036,the man in the iron mask,the-man-in-the-iron-mask-chapter-43,3676,all_chapterized_books/2759-chapters/43.txt
5037,the man in the iron mask,the-man-in-the-iron-mask-chapter-44,892,all_chapterized_books/2759-chapters/44.txt
