,Book Title,Section Title,Source,Word Count,Summary Path
8982,henry iv part 1,henry-iv-part-1-act-1-scene-3,pinkmonkey,344,"finished_summaries/pinkmonkey/Henry IV, Part 1/section_2_part_0.txt"
8983,henry iv part 1,henry-iv-part-1-act-2-scene-1,pinkmonkey,142,"finished_summaries/pinkmonkey/Henry IV, Part 1/section_3_part_0.txt"
8984,henry iv part 1,henry-iv-part-1-act-2-scene-2,pinkmonkey,213,"finished_summaries/pinkmonkey/Henry IV, Part 1/section_4_part_0.txt"
8985,henry iv part 1,henry-iv-part-1-act-2-scene-3,pinkmonkey,141,"finished_summaries/pinkmonkey/Henry IV, Part 1/section_5_part_0.txt"
8986,henry iv part 1,henry-iv-part-1-act-3-scene-1,pinkmonkey,260,"finished_summaries/pinkmonkey/Henry IV, Part 1/section_7_part_0.txt"
8987,henry iv part 1,henry-iv-part-1-act-3-scene-2,pinkmonkey,286,"finished_summaries/pinkmonkey/Henry IV, Part 1/section_8_part_0.txt"
8988,henry iv part 1,henry-iv-part-1-act-4-scene-1,pinkmonkey,279,"finished_summaries/pinkmonkey/Henry IV, Part 1/section_10_part_0.txt"
8989,henry iv part 1,henry-iv-part-1-act-4-scene-2,pinkmonkey,162,"finished_summaries/pinkmonkey/Henry IV, Part 1/section_11_part_0.txt"
8990,henry iv part 1,henry-iv-part-1-act-4-scene-3,pinkmonkey,146,"finished_summaries/pinkmonkey/Henry IV, Part 1/section_12_part_0.txt"
8991,henry iv part 1,henry-iv-part-1-act-5-scene-1,pinkmonkey,211,"finished_summaries/pinkmonkey/Henry IV, Part 1/section_14_part_0.txt"
8992,henry iv part 1,henry-iv-part-1-act-5-scene-2,pinkmonkey,201,"finished_summaries/pinkmonkey/Henry IV, Part 1/section_15_part_0.txt"
8993,henry iv part 1,henry-iv-part-1-act-5-scene-3,pinkmonkey,221,"finished_summaries/pinkmonkey/Henry IV, Part 1/section_16_part_0.txt"
8994,henry iv part 1,henry-iv-part-1-act-5-scene-4,pinkmonkey,368,"finished_summaries/pinkmonkey/Henry IV, Part 1/section_17_part_0.txt"
8995,henry iv part 1,henry-iv-part-1-act-1-scene-1,novelguide,320,finished_summaries/novelguide/Henry IV Part 1/section_0_part_0.txt
8996,henry iv part 1,henry-iv-part-1-act-1-scene-2,novelguide,542,finished_summaries/novelguide/Henry IV Part 1/section_2_part_0.txt
8997,henry iv part 1,henry-iv-part-1-act-1-scene-3,novelguide,759,finished_summaries/novelguide/Henry IV Part 1/section_3_part_0.txt
8998,henry iv part 1,henry-iv-part-1-act-2-scene-1,novelguide,174,finished_summaries/novelguide/Henry IV Part 1/section_4_part_0.txt
8999,henry iv part 1,henry-iv-part-1-act-2-scene-2,novelguide,144,finished_summaries/novelguide/Henry IV Part 1/section_5_part_0.txt
9000,henry iv part 1,henry-iv-part-1-act-2-scene-3,novelguide,347,finished_summaries/novelguide/Henry IV Part 1/section_6_part_0.txt
9001,henry iv part 1,henry-iv-part-1-act-3-scene-1,novelguide,474,finished_summaries/novelguide/Henry IV Part 1/section_8_part_0.txt
9002,henry iv part 1,henry-iv-part-1-act-3-scene-2,novelguide,429,finished_summaries/novelguide/Henry IV Part 1/section_9_part_0.txt
9003,henry iv part 1,henry-iv-part-1-act-4-scene-1,novelguide,316,finished_summaries/novelguide/Henry IV Part 1/section_11_part_0.txt
9004,henry iv part 1,henry-iv-part-1-act-4-scene-2,novelguide,113,finished_summaries/novelguide/Henry IV Part 1/section_12_part_0.txt
9005,henry iv part 1,henry-iv-part-1-act-4-scene-3,novelguide,358,finished_summaries/novelguide/Henry IV Part 1/section_13_part_0.txt
9006,henry iv part 1,henry-iv-part-1-act-5-scene-1,novelguide,316,finished_summaries/novelguide/Henry IV Part 1/section_15_part_0.txt
9007,henry iv part 1,henry-iv-part-1-act-5-scene-2,novelguide,249,finished_summaries/novelguide/Henry IV Part 1/section_16_part_0.txt
9008,henry iv part 1,henry-iv-part-1-act-5-scene-3,novelguide,262,finished_summaries/novelguide/Henry IV Part 1/section_17_part_0.txt
9009,henry iv part 1,henry-iv-part-1-act-5-scene-4,novelguide,492,finished_summaries/novelguide/Henry IV Part 1/section_18_part_0.txt
9010,king john,king-john-act-1-scene-1,shmoop,939,finished_summaries/shmoop/King John/section_1_part_0.txt
9011,king john,king-john-act-2-scene-1,shmoop,1500,finished_summaries/shmoop/King John/section_2_part_0.txt
9012,king john,king-john-act-3-scene-1,shmoop,903,finished_summaries/shmoop/King John/section_4_part_0.txt
9013,king john,king-john-act-3-scene-2,shmoop,117,finished_summaries/shmoop/King John/section_5_part_0.txt
9014,king john,king-john-act-3-scene-3,shmoop,339,finished_summaries/shmoop/King John/section_6_part_0.txt
9015,king john,king-john-act-3-scene-4,shmoop,447,finished_summaries/shmoop/King John/section_7_part_0.txt
9016,king john,king-john-act-4-scene-1,shmoop,469,finished_summaries/shmoop/King John/section_8_part_0.txt
9017,king john,king-john-act-4-scene-2,shmoop,766,finished_summaries/shmoop/King John/section_9_part_0.txt
9018,king john,king-john-act-4-scene-3,shmoop,489,finished_summaries/shmoop/King John/section_10_part_0.txt
9019,king john,king-john-act-5-scene-1,shmoop,651,finished_summaries/shmoop/King John/section_11_part_0.txt
9020,king john,king-john-act-5-scene-2,shmoop,372,finished_summaries/shmoop/King John/section_12_part_0.txt
9021,king john,king-john-act-5-scene-3,shmoop,142,finished_summaries/shmoop/King John/section_13_part_0.txt
9022,king john,king-john-act-5-scene-4,shmoop,188,finished_summaries/shmoop/King John/section_14_part_0.txt
9023,king john,king-john-act-5-scene-5,shmoop,88,finished_summaries/shmoop/King John/section_15_part_0.txt
9024,king john,king-john-act-5-scene-6,shmoop,230,finished_summaries/shmoop/King John/section_16_part_0.txt
9025,king john,king-john-act-5-scene-7,shmoop,447,finished_summaries/shmoop/King John/section_17_part_0.txt
9026,king john,king-john-act-1-scene-1,sparknotes,638,finished_summaries/sparknotes/King John/section_0_part_0.txt
9027,king john,king-john-act-2-scene-1-scene-2,sparknotes,1078,finished_summaries/sparknotes/King John/section_1_part_0.txt
9028,king john,king-john-act-3-scene-1-scene-2,sparknotes,614,finished_summaries/sparknotes/King John/section_2_part_0.txt
9029,king john,king-john-act-3-scene-3-scene-4,sparknotes,536,finished_summaries/sparknotes/King John/section_3_part_0.txt
9030,king john,king-john-act-4-scene-1-scene-2,sparknotes,740,finished_summaries/sparknotes/King John/section_4_part_0.txt
9031,king john,king-john-act-4-scene-3,sparknotes,288,finished_summaries/sparknotes/King John/section_5_part_0.txt
9032,king john,king-john-act-5-scene-1-scene-3,sparknotes,447,finished_summaries/sparknotes/King John/section_6_part_0.txt
9033,king john,king-john-act-5-scene-4-scene-7,sparknotes,457,finished_summaries/sparknotes/King John/section_7_part_0.txt
9034,henry vi part 1,henry-vi-part-1-act-1-scene-1,shmoop,430,finished_summaries/shmoop/Henry VI Part 1/section_0_part_0.txt
9035,henry vi part 1,henry-vi-part-1-act-1-scene-2,shmoop,334,finished_summaries/shmoop/Henry VI Part 1/section_1_part_0.txt
9036,henry vi part 1,henry-vi-part-1-act-1-scene-3,shmoop,546,finished_summaries/shmoop/Henry VI Part 1/section_2_part_0.txt
9037,henry vi part 1,henry-vi-part-1-act-1-scene-4,shmoop,523,finished_summaries/shmoop/Henry VI Part 1/section_3_part_0.txt
9038,henry vi part 1,henry-vi-part-1-act-1-scene-5,shmoop,355,finished_summaries/shmoop/Henry VI Part 1/section_4_part_0.txt
9039,henry vi part 1,henry-vi-part-1-act-2-scene-1,shmoop,551,finished_summaries/shmoop/Henry VI Part 1/section_5_part_0.txt
9040,henry vi part 1,henry-vi-part-1-act-2-scene-2,shmoop,206,finished_summaries/shmoop/Henry VI Part 1/section_6_part_0.txt
9041,henry vi part 1,henry-vi-part-1-act-2-scene-3,shmoop,488,finished_summaries/shmoop/Henry VI Part 1/section_7_part_0.txt
9042,henry vi part 1,henry-vi-part-1-act-2-scene-4,shmoop,533,finished_summaries/shmoop/Henry VI Part 1/section_8_part_0.txt
9043,henry vi part 1,henry-vi-part-1-act-2-scene-5,shmoop,407,finished_summaries/shmoop/Henry VI Part 1/section_9_part_0.txt
9044,henry vi part 1,henry-vi-part-1-act-3-scene-1,shmoop,946,finished_summaries/shmoop/Henry VI Part 1/section_10_part_0.txt
9045,henry vi part 1,henry-vi-part-1-act-3-scene-2,shmoop,498,finished_summaries/shmoop/Henry VI Part 1/section_11_part_0.txt
9046,henry vi part 1,henry-vi-part-1-act-3-scene-3,shmoop,324,finished_summaries/shmoop/Henry VI Part 1/section_12_part_0.txt
9047,henry vi part 1,henry-vi-part-1-act-3-scene-4,shmoop,124,finished_summaries/shmoop/Henry VI Part 1/section_13_part_0.txt
9048,henry vi part 1,henry-vi-part-1-act-4-scene-1,shmoop,841,finished_summaries/shmoop/Henry VI Part 1/section_14_part_0.txt
9049,henry vi part 1,henry-vi-part-1-act-4-scene-2,shmoop,94,finished_summaries/shmoop/Henry VI Part 1/section_15_part_0.txt
9050,henry vi part 1,henry-vi-part-1-act-4-scene-3,shmoop,156,finished_summaries/shmoop/Henry VI Part 1/section_16_part_0.txt
9051,henry vi part 1,henry-vi-part-1-act-4-scene-4,shmoop,893,finished_summaries/shmoop/Henry VI Part 1/section_17_part_0.txt
9052,henry vi part 1,henry-vi-part-1-act-5-scene-1,shmoop,410,finished_summaries/shmoop/Henry VI Part 1/section_18_part_0.txt
9053,henry vi part 1,henry-vi-part-1-act-5-scene-2,shmoop,1509,finished_summaries/shmoop/Henry VI Part 1/section_19_part_0.txt
9054,henry vi part 1,henry-vi-part-1-act-5-scene-3,shmoop,933,finished_summaries/shmoop/Henry VI Part 1/section_20_part_0.txt
9055,henry vi part 1,henry-vi-part-1-act-5-scene-4,shmoop,717,finished_summaries/shmoop/Henry VI Part 1/section_21_part_0.txt
9056,henry vi part 1,henry-vi-part-1-act-1-scene-1-scene-3,sparknotes,894,finished_summaries/sparknotes/Henry VI Part 1/section_0_part_0.txt
9057,henry vi part 1,henry-vi-part-1-act-2-scene-1-scene-3,sparknotes,579,finished_summaries/sparknotes/Henry VI Part 1/section_2_part_0.txt
9058,henry vi part 1,henry-vi-part-1-act-2-scene-4-scene-5,sparknotes,700,finished_summaries/sparknotes/Henry VI Part 1/section_3_part_0.txt
9059,henry vi part 1,henry-vi-part-1-act-3-scene-1,sparknotes,527,finished_summaries/sparknotes/Henry VI Part 1/section_4_part_0.txt
9060,henry vi part 1,henry-vi-part-1-act-3-scene-2-scene-5,sparknotes,363,finished_summaries/sparknotes/Henry VI Part 1/section_5_part_0.txt
9061,henry vi part 1,henry-vi-part-1-act-4-scene-1,sparknotes,704,finished_summaries/sparknotes/Henry VI Part 1/section_7_part_0.txt
9062,henry vi part 1,henry-vi-part-1-act-4-scene-2-scene-4,sparknotes,616,finished_summaries/sparknotes/Henry VI Part 1/section_8_part_0.txt
9063,henry vi part 1,henry-vi-part-1-act-4-scene-5-scene-7,sparknotes,704,finished_summaries/sparknotes/Henry VI Part 1/section_9_part_0.txt
9064,henry vi part 1,henry-vi-part-1-act-5-scene-1-scene-4,sparknotes,462,finished_summaries/sparknotes/Henry VI Part 1/section_10_part_0.txt
9065,henry vi part 1,henry-vi-part-1-act-5-scene-5,sparknotes,365,finished_summaries/sparknotes/Henry VI Part 1/section_11_part_0.txt
9066,henry vi part 1,henry-vi-part-1-act-1-scene-1,novelguide,728,finished_summaries/novelguide/Henry VI Part 1/section_1_part_0.txt
9067,henry vi part 1,henry-vi-part-1-act-1-scene-2,novelguide,386,finished_summaries/novelguide/Henry VI Part 1/section_2_part_0.txt
9068,henry vi part 1,henry-vi-part-1-act-1-scene-3,novelguide,174,finished_summaries/novelguide/Henry VI Part 1/section_3_part_0.txt
9069,henry vi part 1,henry-vi-part-1-act-1-scene-4,novelguide,100,finished_summaries/novelguide/Henry VI Part 1/section_4_part_1.txt
9070,henry vi part 1,henry-vi-part-1-act-1-scene-5,novelguide,234,finished_summaries/novelguide/Henry VI Part 1/section_4_part_2.txt
9071,henry vi part 1,henry-vi-part-1-act-1-scene-6,novelguide,96,finished_summaries/novelguide/Henry VI Part 1/section_4_part_3.txt
9072,henry vi part 1,henry-vi-part-1-act-2-scene-1,novelguide,165,finished_summaries/novelguide/Henry VI Part 1/section_5_part_0.txt
9073,henry vi part 1,henry-vi-part-1-act-2-scene-2,novelguide,161,finished_summaries/novelguide/Henry VI Part 1/section_6_part_0.txt
9074,henry vi part 1,henry-vi-part-1-act-2-scene-3,novelguide,174,finished_summaries/novelguide/Henry VI Part 1/section_7_part_0.txt
9075,henry vi part 1,henry-vi-part-1-act-2-scene-4,novelguide,334,finished_summaries/novelguide/Henry VI Part 1/section_8_part_0.txt
9076,henry vi part 1,henry-vi-part-1-act-2-scene-5,novelguide,252,finished_summaries/novelguide/Henry VI Part 1/section_9_part_0.txt
9077,henry vi part 1,henry-vi-part-1-act-4-scene-2,novelguide,106,finished_summaries/novelguide/Henry VI Part 1/section_15_part_0.txt
9078,henry vi part 1,henry-vi-part-1-act-4-scene-5,novelguide,171,finished_summaries/novelguide/Henry VI Part 1/section_16_part_0.txt
9079,henry vi part 1,henry-vi-part-1-act-4-scene-6,novelguide,229,finished_summaries/novelguide/Henry VI Part 1/section_17_part_0.txt
9080,henry vi part 1,henry-vi-part-1-act-4-scene-7,novelguide,254,finished_summaries/novelguide/Henry VI Part 1/section_18_part_0.txt
9081,henry vi part 1,henry-vi-part-1-act-5-scene-1,novelguide,221,finished_summaries/novelguide/Henry VI Part 1/section_19_part_0.txt
9082,henry vi part 1,henry-vi-part-1-act-5-scene-2,novelguide,94,finished_summaries/novelguide/Henry VI Part 1/section_20_part_0.txt
9083,henry vi part 1,henry-vi-part-1-act-5-scene-3,novelguide,134,finished_summaries/novelguide/Henry VI Part 1/section_21_part_0.txt
9084,henry vi part 1,henry-vi-part-1-act-5-scene-5,novelguide,649,finished_summaries/novelguide/Henry VI Part 1/section_22_part_0.txt
9085,richard iii,richard-iii-act-1-scene-1,gradesaver,1179,finished_summaries/gradesaver/Richard III/section_0_part_0.txt
9086,richard iii,richard-iii-act-2-scene-1,gradesaver,524,finished_summaries/gradesaver/Richard III/section_1_part_0.txt
9087,richard iii,richard-iii-act-3-scene-1,gradesaver,1005,finished_summaries/gradesaver/Richard III/section_2_part_0.txt
9088,richard iii,richard-iii-act-4-scene-1,gradesaver,809,finished_summaries/gradesaver/Richard III/section_3_part_0.txt
9089,richard iii,richard-iii-act-5-scene-1,gradesaver,754,finished_summaries/gradesaver/Richard III/section_4_part_0.txt
9090,richard iii,richard-iii-act-1-scene-1,shmoop,707,finished_summaries/shmoop/Richard III/section_0_part_0.txt
9091,richard iii,richard-iii-act-2-scene-1,shmoop,378,finished_summaries/shmoop/Richard III/section_4_part_0.txt
9092,richard iii,richard-iii-act-3-scene-1,shmoop,612,finished_summaries/shmoop/Richard III/section_8_part_0.txt
9093,richard iii,richard-iii-act-4-scene-1,shmoop,559,finished_summaries/shmoop/Richard III/section_15_part_0.txt
9094,richard iii,richard-iii-act-5-scene-1,shmoop,186,finished_summaries/shmoop/Richard III/section_20_part_0.txt
9095,richard iii,richard-iii-act-1-scene-1,cliffnotes,2784,finished_summaries/cliffnotes/Richard III/section_0_part_0.txt
9096,richard iii,richard-iii-act-2-scene-1,cliffnotes,1144,finished_summaries/cliffnotes/Richard III/section_1_part_0.txt
9097,richard iii,richard-iii-act-3-scene-1,cliffnotes,3222,finished_summaries/cliffnotes/Richard III/section_2_part_0.txt
9098,richard iii,richard-iii-act-4-scene-1,cliffnotes,2398,finished_summaries/cliffnotes/Richard III/section_3_part_0.txt
9099,richard iii,richard-iii-act-5-scene-1,cliffnotes,1800,finished_summaries/cliffnotes/Richard III/section_4_part_0.txt
9100,richard iii,richard-iii-act-1-scene-1,sparknotes,485,finished_summaries/sparknotes/Richard III/section_0_part_0.txt
9101,richard iii,richard-iii-act-2-scene-1-scene-2,sparknotes,610,finished_summaries/sparknotes/Richard III/section_4_part_0.txt
9102,richard iii,richard-iii-act-3-scene-1,sparknotes,564,finished_summaries/sparknotes/Richard III/section_6_part_0.txt
9103,richard iii,richard-iii-act-4-scene-1-scene-3,sparknotes,648,finished_summaries/sparknotes/Richard III/section_9_part_0.txt
9104,richard iii,richard-iii-act-5-scene-1-scene-2,sparknotes,295,finished_summaries/sparknotes/Richard III/section_11_part_0.txt
9105,richard iii,richard-iii-act-1-scene-1,novelguide,366,finished_summaries/novelguide/Richard III/section_0_part_0.txt
9106,richard iii,richard-iii-act-2-scene-1,novelguide,208,finished_summaries/novelguide/Richard III/section_4_part_0.txt
9107,richard iii,richard-iii-act-3-scene-1,novelguide,428,finished_summaries/novelguide/Richard III/section_8_part_0.txt
9108,richard iii,richard-iii-act-4-scene-1,novelguide,153,finished_summaries/novelguide/Richard III/section_15_part_0.txt
9109,richard iii,richard-iii-act-5-scene-1,novelguide,43,finished_summaries/novelguide/Richard III/section_20_part_0.txt
9110,henry v,henry-v-act-1,gradesaver,283,finished_summaries/gradesaver/Henry V/section_0_part_0.txt
9111,henry v,henry-v-act-2,gradesaver,866,finished_summaries/gradesaver/Henry V/section_1_part_0.txt
9112,henry v,henry-v-act-3,gradesaver,1167,finished_summaries/gradesaver/Henry V/section_2_part_0.txt
9113,henry v,henry-v-act-4,gradesaver,2122,finished_summaries/gradesaver/Henry V/section_3_part_0.txt
9114,henry v,henry-v-act-5,gradesaver,858,finished_summaries/gradesaver/Henry V/section_4_part_0.txt
9115,henry v,henry-v-prologue,shmoop,220,finished_summaries/shmoop/Henry V/section_0_part_0.txt
9116,henry v,henry-v-prologue,cliffnotes,150,finished_summaries/cliffnotes/Henry V/section_0_part_0.txt
9117,henry v,henry-v-prologue,novelguide,55,finished_summaries/novelguide/Henry V/section_0_part_0.txt
9118,henry v,henry-v-act-3,novelguide,84,finished_summaries/novelguide/Henry V/section_7_part_0.txt
9119,henry v,henry-v-act-4,novelguide,107,finished_summaries/novelguide/Henry V/section_15_part_0.txt
9120,henry v,henry-v-act-5,novelguide,72,finished_summaries/novelguide/Henry V/section_24_part_0.txt
9121,titus andronicus,titus-andronicus-act-1-scene-1,gradesaver,579,finished_summaries/gradesaver/Titus Andronicus/section_0_part_0.txt
9122,titus andronicus,titus-andronicus-act-2-scene-1-scene-4,gradesaver,577,finished_summaries/gradesaver/Titus Andronicus/section_1_part_0.txt
9123,titus andronicus,titus-andronicus-act-3-scene-1-scene-2,gradesaver,301,finished_summaries/gradesaver/Titus Andronicus/section_2_part_0.txt
9124,titus andronicus,titus-andronicus-act-4-scene-1-scene-4,gradesaver,591,finished_summaries/gradesaver/Titus Andronicus/section_3_part_0.txt
9125,titus andronicus,titus-andronicus-act-5-scene-1-scene-3,gradesaver,646,finished_summaries/gradesaver/Titus Andronicus/section_4_part_0.txt
9126,titus andronicus,titus-andronicus-act-1-scene-1,shmoop,1025,finished_summaries/shmoop/Titus Andronicus/section_0_part_0.txt
9127,titus andronicus,titus-andronicus-act-2-scene-1,shmoop,210,finished_summaries/shmoop/Titus Andronicus/section_1_part_0.txt
9128,titus andronicus,titus-andronicus-act-2-scene-2,shmoop,139,finished_summaries/shmoop/Titus Andronicus/section_2_part_0.txt
9129,titus andronicus,titus-andronicus-act-2-scene-3,shmoop,546,finished_summaries/shmoop/Titus Andronicus/section_3_part_0.txt
9130,titus andronicus,titus-andronicus-act-2-scene-4,shmoop,211,finished_summaries/shmoop/Titus Andronicus/section_4_part_0.txt
9131,titus andronicus,titus-andronicus-act-3-scene-1,shmoop,666,finished_summaries/shmoop/Titus Andronicus/section_5_part_0.txt
9132,titus andronicus,titus-andronicus-act-3-scene-2,shmoop,265,finished_summaries/shmoop/Titus Andronicus/section_6_part_0.txt
9133,titus andronicus,titus-andronicus-act-4-scene-1,shmoop,233,finished_summaries/shmoop/Titus Andronicus/section_7_part_0.txt
9134,titus andronicus,titus-andronicus-act-4-scene-2,shmoop,414,finished_summaries/shmoop/Titus Andronicus/section_8_part_0.txt
9135,titus andronicus,titus-andronicus-act-4-scene-3,shmoop,135,finished_summaries/shmoop/Titus Andronicus/section_9_part_0.txt
9136,titus andronicus,titus-andronicus-act-4-scene-4,shmoop,265,finished_summaries/shmoop/Titus Andronicus/section_10_part_0.txt
9137,titus andronicus,titus-andronicus-act-5-scene-1,shmoop,218,finished_summaries/shmoop/Titus Andronicus/section_11_part_0.txt
9138,titus andronicus,titus-andronicus-act-5-scene-2,shmoop,249,finished_summaries/shmoop/Titus Andronicus/section_12_part_0.txt
9139,titus andronicus,titus-andronicus-act-5-scene-3,shmoop,388,finished_summaries/shmoop/Titus Andronicus/section_13_part_0.txt
9140,titus andronicus,titus-andronicus-act-1-scene-1,sparknotes,341,finished_summaries/sparknotes/Titus Andronicus/section_0_part_0.txt
9141,titus andronicus,titus-andronicus-act-2-scene-1-scene-3,sparknotes,310,finished_summaries/sparknotes/Titus Andronicus/section_1_part_0.txt
9142,titus andronicus,titus-andronicus-act-2-scene-4,sparknotes,113,finished_summaries/sparknotes/Titus Andronicus/section_2_part_0.txt
9143,titus andronicus,titus-andronicus-act-3-scene-1-scene-2,sparknotes,338,finished_summaries/sparknotes/Titus Andronicus/section_3_part_0.txt
9144,titus andronicus,titus-andronicus-act-4-scene-1-scene-2,sparknotes,247,finished_summaries/sparknotes/Titus Andronicus/section_4_part_0.txt
9145,titus andronicus,titus-andronicus-act-4-scene-3-scene-4,sparknotes,238,finished_summaries/sparknotes/Titus Andronicus/section_5_part_0.txt
9146,titus andronicus,titus-andronicus-act-5-scene-1-scene-2,sparknotes,454,finished_summaries/sparknotes/Titus Andronicus/section_6_part_0.txt
9147,titus andronicus,titus-andronicus-act-5-scene-3,sparknotes,259,finished_summaries/sparknotes/Titus Andronicus/section_7_part_0.txt
9148,titus andronicus,titus-andronicus-act-1-scene-1,pinkmonkey,290,finished_summaries/pinkmonkey/Titus Andronicus/section_0_part_0.txt
9149,titus andronicus,titus-andronicus-act-2-scene-1,pinkmonkey,126,finished_summaries/pinkmonkey/Titus Andronicus/section_1_part_0.txt
9150,titus andronicus,titus-andronicus-act-2-scene-2,pinkmonkey,68,finished_summaries/pinkmonkey/Titus Andronicus/section_2_part_0.txt
9151,titus andronicus,titus-andronicus-act-2-scene-3,pinkmonkey,271,finished_summaries/pinkmonkey/Titus Andronicus/section_3_part_0.txt
9152,titus andronicus,titus-andronicus-act-2-scene-4,pinkmonkey,35,finished_summaries/pinkmonkey/Titus Andronicus/section_4_part_0.txt
9153,titus andronicus,titus-andronicus-act-3-scene-1,pinkmonkey,201,finished_summaries/pinkmonkey/Titus Andronicus/section_5_part_0.txt
9154,titus andronicus,titus-andronicus-act-3-scene-2,pinkmonkey,90,finished_summaries/pinkmonkey/Titus Andronicus/section_6_part_0.txt
9155,titus andronicus,titus-andronicus-act-4-scene-1,pinkmonkey,142,finished_summaries/pinkmonkey/Titus Andronicus/section_7_part_0.txt
9156,titus andronicus,titus-andronicus-act-4-scene-2,pinkmonkey,163,finished_summaries/pinkmonkey/Titus Andronicus/section_8_part_0.txt
9157,titus andronicus,titus-andronicus-act-4-scene-3,pinkmonkey,95,finished_summaries/pinkmonkey/Titus Andronicus/section_9_part_0.txt
9158,titus andronicus,titus-andronicus-act-4-scene-4,pinkmonkey,121,finished_summaries/pinkmonkey/Titus Andronicus/section_10_part_0.txt
9159,titus andronicus,titus-andronicus-act-5-scene-1,pinkmonkey,149,finished_summaries/pinkmonkey/Titus Andronicus/section_11_part_0.txt
9160,titus andronicus,titus-andronicus-act-5-scene-2,pinkmonkey,137,finished_summaries/pinkmonkey/Titus Andronicus/section_12_part_0.txt
9161,titus andronicus,titus-andronicus-act-5-scene-3,pinkmonkey,186,finished_summaries/pinkmonkey/Titus Andronicus/section_13_part_0.txt
9162,julius caesar,julius-caesar-act-1-scene-1,gradesaver,164,finished_summaries/gradesaver/Julius Caesar/section_0_part_1.txt
9163,julius caesar,julius-caesar-act-1-scene-2,gradesaver,546,finished_summaries/gradesaver/Julius Caesar/section_0_part_2.txt
9164,julius caesar,julius-caesar-act-1-scene-3,gradesaver,190,finished_summaries/gradesaver/Julius Caesar/section_0_part_3.txt
9165,julius caesar,julius-caesar-act-2-scene-1,gradesaver,463,finished_summaries/gradesaver/Julius Caesar/section_1_part_1.txt
9166,julius caesar,julius-caesar-act-2-scene-2,gradesaver,284,finished_summaries/gradesaver/Julius Caesar/section_1_part_2.txt
9167,julius caesar,julius-caesar-act-2-scene-3,gradesaver,45,finished_summaries/gradesaver/Julius Caesar/section_1_part_3.txt
9168,julius caesar,julius-caesar-act-2-scene-4,gradesaver,109,finished_summaries/gradesaver/Julius Caesar/section_1_part_4.txt
9169,julius caesar,julius-caesar-act-3-scene-1,gradesaver,761,finished_summaries/gradesaver/Julius Caesar/section_2_part_1.txt
9170,julius caesar,julius-caesar-act-3-scene-2,gradesaver,366,finished_summaries/gradesaver/Julius Caesar/section_2_part_2.txt
9171,julius caesar,julius-caesar-act-3-scene-3,gradesaver,97,finished_summaries/gradesaver/Julius Caesar/section_2_part_3.txt
9172,julius caesar,julius-caesar-act-4-scene-1,gradesaver,159,finished_summaries/gradesaver/Julius Caesar/section_3_part_1.txt
9173,julius caesar,julius-caesar-act-4-scene-2,gradesaver,691,finished_summaries/gradesaver/Julius Caesar/section_3_part_2.txt
9174,julius caesar,julius-caesar-act-5-scene-1,gradesaver,321,finished_summaries/gradesaver/Julius Caesar/section_4_part_1.txt
9175,julius caesar,julius-caesar-act-5-scene-2,gradesaver,36,finished_summaries/gradesaver/Julius Caesar/section_4_part_2.txt
9176,julius caesar,julius-caesar-act-5-scene-3,gradesaver,314,finished_summaries/gradesaver/Julius Caesar/section_4_part_3.txt
9177,julius caesar,julius-caesar-act-5-scene-4,gradesaver,80,finished_summaries/gradesaver/Julius Caesar/section_4_part_4.txt
9178,julius caesar,julius-caesar-act-5-scene-5,gradesaver,226,finished_summaries/gradesaver/Julius Caesar/section_4_part_5.txt
9179,julius caesar,julius-caesar-act-1-scene-1,shmoop,276,finished_summaries/shmoop/Julius Caesar/section_0_part_0.txt
9180,julius caesar,julius-caesar-act-1-scene-2,shmoop,1046,finished_summaries/shmoop/Julius Caesar/section_1_part_0.txt
9181,julius caesar,julius-caesar-act-1-scene-3,shmoop,614,finished_summaries/shmoop/Julius Caesar/section_2_part_0.txt
9182,julius caesar,julius-caesar-act-2-scene-1,shmoop,926,finished_summaries/shmoop/Julius Caesar/section_3_part_0.txt
9183,julius caesar,julius-caesar-act-2-scene-2,shmoop,647,finished_summaries/shmoop/Julius Caesar/section_4_part_0.txt
9184,julius caesar,julius-caesar-act-2-scene-3,shmoop,55,finished_summaries/shmoop/Julius Caesar/section_5_part_0.txt
9185,julius caesar,julius-caesar-act-2-scene-4,shmoop,306,finished_summaries/shmoop/Julius Caesar/section_6_part_0.txt
9186,julius caesar,julius-caesar-act-3-scene-1,shmoop,1643,finished_summaries/shmoop/Julius Caesar/section_7_part_0.txt
9187,julius caesar,julius-caesar-act-3-scene-2,shmoop,653,finished_summaries/shmoop/Julius Caesar/section_8_part_0.txt
9188,julius caesar,julius-caesar-act-3-scene-3,shmoop,77,finished_summaries/shmoop/Julius Caesar/section_9_part_0.txt
9189,julius caesar,julius-caesar-act-4-scene-1,shmoop,215,finished_summaries/shmoop/Julius Caesar/section_10_part_0.txt
9190,julius caesar,julius-caesar-act-4-scene-2,shmoop,169,finished_summaries/shmoop/Julius Caesar/section_11_part_0.txt
9191,julius caesar,julius-caesar-act-4-scene-3,shmoop,810,finished_summaries/shmoop/Julius Caesar/section_12_part_0.txt
9192,julius caesar,julius-caesar-act-5-scene-1,shmoop,501,finished_summaries/shmoop/Julius Caesar/section_13_part_0.txt
